engine_id,time,RPM,CHT,EGT,Oil_Pressure,Vibration,Fault,RUL
1,90,2322.6538154680197,212.13533441002497,805.4963472498009,60.05603925816704,0.5411887116083359,0,410
1,91,2323.9521236852056,206.87958968328493,795.0993058311802,64.54779745707127,0.5624731069903585,0,409
1,92,2299.831552000438,201.94503902357155,805.4965863886925,59.504681073275556,0.5794403481996095,0,408
1,93,2331.734498780297,205.60462354912528,801.636988185886,63.272265957261084,0.4551719673780442,0,407
1,94,2296.1519187146246,205.80780354093628,800.3050503139963,60.91489852591006,0.5249461885738886,0,406
1,95,2299.2745687319484,206.201754280939,799.485629700934,61.31391894076702,0.6235375263397722,0,405
1,96,2333.468655585137,210.48233197630347,796.8697053293729,60.981640961479336,0.6967257903958376,0,404
1,97,2332.6526895079546,207.1999155156769,809.1497668416173,60.404481057274246,0.5445892218060548,0,403
1,98,2340.2766743727802,204.5924813222618,791.6706880254566,62.39851170906108,0.5793938668020289,0,402
1,99,2314.9093452249517,207.43716067401655,800.0471090898781,60.299419987723304,0.5467096737084982,0,401
1,100,2304.7238312068334,207.2810754758444,797.0966570717047,60.168831042972606,0.4528713441381074,0,400
1,101,2326.0548796853122,209.69218899924692,800.8150317643192,61.34257141910999,0.5916881903781496,0,399
1,102,2297.8819997221226,206.92368828563627,803.8811589749503,61.297840069709075,0.6801753447053335,0,398
1,103,2344.754278762955,211.32046561346255,797.4309013481593,60.13974933706601,0.5279069840397815,0,397
1,104,2317.9571826499428,200.2985646589184,798.9464795420834,60.52651024298764,0.5017947935627186,0,396
1,105,2328.3167619457813,205.10400400652784,802.5782892553146,65.16225097720394,0.4974590397234571,0,395
1,106,2309.3910075540675,207.29904877939168,798.2297325323165,62.12696148392341,0.6333257754626404,0,394
1,107,2327.7947986402355,206.35141194494378,813.4088163188104,58.33122005945753,0.5263778667695035,0,393
1,108,2315.7566213420164,208.78961094973442,803.6797963236921,63.35678598458317,0.5720167742529383,0,392
1,109,2314.636624858468,206.73788103412474,804.1812185191015,60.50886707599486,0.5620564691679011,0,391
1,110,2323.231698713484,211.62619197353928,790.199043168429,61.52775247898051,0.5644991542873413,0,390
1,111,2331.314374407437,207.77106138907396,807.7448380926098,59.97196531124431,0.46649282483992377,0,389
1,112,2333.393896467642,205.99079430556108,793.3383162430807,61.010664969936265,0.5660503869197098,0,388
1,113,2328.824135169109,211.19866165174312,801.7176781562454,59.659360929093395,0.5923563832824331,0,387
1,114,2315.6659232566203,210.22823921570642,796.8655423580749,60.38602553221904,0.6034782260380235,0,386
1,115,2337.308576758843,211.41919521617626,801.6498502825624,60.25549230608865,0.5982003481551835,0,385
1,116,2290.5342269083394,206.0704248745148,808.7884324890965,61.58963656204075,0.5606329835325704,0,384
1,117,2328.944809345914,212.38235408384628,799.0163881355702,60.345472928296154,0.550377031553868,0,383
1,118,2331.639042028516,211.44210153485787,808.1690925332539,62.49948926674362,0.49639841624979225,0,382
1,119,2317.9813220725728,205.34627298375634,798.6750040519413,61.24247614734166,0.6197875901387134,0,381
1,120,2294.545168805187,201.54727020794027,802.1422301358255,64.9519422170682,0.5678670092377106,0,380
1,121,2313.300344353214,213.86792004790573,804.1909490221072,61.31187639744478,0.6001151534868918,0,379
1,122,2317.366914305682,205.10216590782738,794.5323501377999,63.81682701015672,0.5872034878164761,0,378
1,123,2314.363944505803,208.25074620012887,805.1449422648806,64.7946214945766,0.6042069535766079,0,377
1,124,2300.600299127918,208.12122661862287,806.5945582628246,60.11238393985087,0.6206216446727316,0,376
1,125,2265.947288174646,207.83179047795832,804.3802759942017,62.891773161833946,0.5370856093690987,0,375
1,126,2282.3067353015967,207.73922369762204,795.6124808880639,60.763029841876076,0.5776766474896563,0,374
1,127,2285.97913475017,210.9347465226301,800.4535064599761,62.60727464547839,0.4857640582064135,0,373
1,128,2292.0181922433007,210.07143711824185,797.244023072672,60.739781354895825,0.5780442760990769,0,372
1,129,2315.527155273276,206.48873055409638,801.9860087441607,59.81276928411865,0.611723343658557,0,371
1,130,2310.065155264548,208.98653906308405,814.08921012525,59.32592816007034,0.6474384336732326,0,370
1,131,2259.175008513221,202.28629922754067,795.0363755383605,59.22029229405796,0.5881944101281606,0,369
1,132,2318.158880937578,207.7569653871804,800.490186092986,61.77823198336786,0.6196705141022553,0,368
1,133,2285.8312553320134,207.4357562785985,800.8916268122333,61.71455883681105,0.5393759631075447,0,367
1,134,2310.5776121423355,208.61138009587896,797.7172254095007,59.89411211704854,0.5829466091030849,0,366
1,135,2309.7551327344645,210.0228617505594,795.9732823235734,60.46056255015219,0.5665485176435386,0,365
1,136,2328.639313816681,205.7001878685938,802.4128359525738,61.3657181032772,0.6603291823552169,0,364
1,137,2292.2202483680835,206.549729237945,796.5527975156817,58.48191608386777,0.6662436669343541,0,363
1,138,2287.5320110352263,206.07251296513294,807.8184084682091,58.356924271563045,0.6158268986855873,0,362
1,139,2284.1015487473733,212.26151340188625,790.390187491594,58.35638071759438,0.5507632084732728,0,361
1,140,2331.7984894576634,208.42855444038776,799.5610005623655,63.00565115316745,0.6857712971428719,0,360
1,141,2325.807181342484,206.65286568299365,799.148860756752,59.05391377233438,0.5830501913339208,0,359
1,142,2279.7701759346824,210.177020158226,811.2674461549981,62.06297221165995,0.5545519342114714,0,358
1,143,2322.9007839068445,213.38302952779512,809.092049103104,59.48094800462531,0.6035241397003344,0,357
1,144,2309.2000058528047,210.94120893603855,803.1576456958823,57.4320027277437,0.5606086659063763,0,356
1,145,2316.3332029121348,204.21833429082096,804.1446859761282,58.70056197937983,0.5380873678503655,0,355
1,146,2339.1882740482115,205.87009582570468,804.1094107228067,58.356224265107336,0.6820750530594752,0,354
1,147,2306.2709628844636,208.80739161314065,802.1347599095432,61.89793513846741,0.5020503210719094,0,353
1,148,2312.2553062374755,206.5451227149534,792.791789796407,62.467268142163434,0.5604006710412387,0,352
1,149,2317.212444166459,209.06096544848165,799.5653145649178,63.949125872416545,0.5756460875897678,0,351
1,150,2281.202989300675,207.32028511174752,803.7382640273589,61.7854775060262,0.5236202734581301,0,350
1,151,2330.9516858011043,203.23282840568436,806.9602519398804,59.00756300826426,0.5666970592707844,0,349
1,152,2333.6534092147426,208.8802461989587,805.3230685153662,61.914577781535264,0.6423227508914483,0,348
1,153,2333.606232672483,207.16019626668816,804.4042840957657,58.69675704942375,0.575114074854329,0,347
1,154,2328.7317303469795,208.9229721550355,803.4727745843837,60.66667627802168,0.6344627920979753,0,346
1,155,2310.7537201800287,207.12507864508532,805.6721629896437,58.87884495842368,0.6030609873970855,0,345
1,156,2291.512338169666,212.355209680012,799.9344396605644,61.1890619231999,0.5986378400534244,0,344
1,157,2273.7683437279256,206.5696746676269,806.4573054732311,62.2882323782267,0.5921609304909791,0,343
1,158,2285.372764225698,210.27793957487322,804.8065738778256,61.05711066165599,0.639167867750791,0,342
1,159,2298.6933998516065,206.99185645979756,788.8165180313692,62.36632610719187,0.5937024183947249,0,341
1,160,2278.725629151544,203.24563219231504,796.8764227899433,62.1770717549409,0.5629912958167868,0,340
1,161,2296.266297321002,205.503081513047,795.9850161376575,58.086067390309026,0.5176395286388995,0,339
1,162,2290.9504740606653,210.56929890166893,800.4109606610652,59.74820757744418,0.6934954579915276,0,338
1,163,2299.0840973832755,212.0227379354484,809.3451187157369,58.63164433548435,0.5817074684248966,0,337
1,164,2302.0113626360444,206.72465600261947,804.0164600108329,60.05227909733544,0.5532108679048947,0,336
1,165,2308.999737741703,207.40123138716777,795.3717248917377,62.18044459924158,0.6304358671465983,0,335
1,166,2319.234407444913,207.39177123923068,797.7135222451494,59.9311547475807,0.6958781384728536,0,334
1,167,2331.1188016855417,206.00109895654748,802.063065063984,60.44278230432133,0.6071993390290328,0,333
1,168,2323.2320177099955,211.7722581540139,796.9867936334874,61.14368778992757,0.4905819709733419,0,332
1,169,2287.215229645632,211.17373170197502,796.4861569697717,59.72522164489859,0.5775954164937157,0,331
1,170,2326.2572562711393,205.3389488047952,783.8355317829979,59.681249978755105,0.63829072411886,0,330
1,171,2319.2247366745464,212.49305360365912,795.5804952161349,58.52749044047428,0.6011367478535953,0,329
1,172,2317.1624904079094,209.43809215342927,805.9045591400512,61.61911222783876,0.5982901998782372,0,328
1,173,2326.6621759302316,210.02867908885858,805.5268055853854,62.49936607913824,0.654593760283264,0,327
1,174,2299.378209156135,209.96311551452973,799.3879590838119,59.73624636105147,0.5435323041671999,0,326
1,175,2322.261146005439,209.7761868566555,803.2416360729906,60.64801437061637,0.5781800577801387,0,325
1,176,2328.71708957173,204.05325001334958,801.3627864189413,61.12151906416055,0.6156745336751006,0,324
1,177,2285.357067415352,213.00683042884972,802.3077280489409,61.38645566201277,0.5579403323546068,0,323
1,178,2323.1224827501455,208.6652913431468,807.2844856473307,58.82434346987495,0.5867866117157436,0,322
1,179,2320.532282621757,207.9623120092082,799.2162468102631,60.44214892351731,0.5867412836896096,0,321
1,180,2276.1628576345947,211.41647407548717,798.8389165883191,61.178288888020546,0.5963644335606215,0,320
1,181,2301.8459279079498,208.1283139713005,791.0633747236708,62.084770252969975,0.6320127702373264,0,319
1,182,2278.342164615434,207.3019505622087,795.0902290355942,60.71997435973926,0.6104411369572662,0,318
1,183,2332.108213639341,211.88698876057805,807.7922950502594,60.652965674287024,0.5206613887845463,0,317
1,184,2310.0702296480495,210.42123169920822,795.1032770221941,63.476790272142736,0.6229037471592354,0,316
1,185,2308.2306922855823,206.38881340106377,797.8939705212351,61.097894162670606,0.5665391900847006,0,315
1,186,2331.3720907598613,207.4925017073896,803.7670849798558,60.943197515708064,0.5914927880910718,0,314
1,187,2307.760906942281,210.64457581604634,804.8522763282488,61.676478380703585,0.6083850365786935,0,313
1,188,2293.4746601033476,209.49116648102444,807.485584764236,61.723691692499614,0.526473445081142,0,312
1,189,2311.366705461227,209.6463630073166,797.4525783423068,58.94917804688534,0.5622044267993919,0,311
1,190,2297.545387494855,208.47856209812758,793.282552689317,61.8336364357746,0.5462790684565504,0,310
1,191,2332.2770803878357,207.69073267290835,801.1126306948759,60.72703252392499,0.5436013357162046,0,309
1,192,2361.8076248996617,207.03383065827563,806.3571835391267,59.34614142287528,0.5966158897758762,0,308
1,193,2321.9394789328453,208.4488982610031,798.3845523286005,60.591601988049426,0.5578448451225622,0,307
1,194,2360.4025612909177,208.45361992396303,803.8640198201181,63.65902247760842,0.5341933868225092,0,306
1,195,2313.1152403175674,207.71387079725332,800.8088836993816,60.71806689129414,0.5414154659397074,0,305
1,196,2316.2702413541415,205.3335308600492,806.1839896133434,61.921549551952275,0.5533361794030174,0,304
1,197,2303.4623692267314,209.34796087934225,797.2468493487675,63.70455502817268,0.5959056066558066,0,303
1,198,2320.227298681882,210.56576443336934,798.342259556448,62.62009981464753,0.5837359885319914,0,302
1,199,2331.3649450741855,207.9275698125925,807.8259670604543,61.58860028250756,0.6871346714300726,0,301
1,200,2304.971603317764,209.13507738056973,796.0816946924475,60.19263748565104,0.6089436476136135,0,300
1,201,2334.948524404999,217.41646024745967,800.7564313936822,59.586764730501976,0.6156756082400803,0,299
1,202,2289.8054912441826,210.2142613563777,798.7282973458277,61.30397729754096,0.6325616253294516,0,298
1,203,2310.147367072595,211.32006644528335,805.6053686698941,58.19008754950673,0.5329292829194396,0,297
1,204,2281.1258984262995,214.5266404998879,800.7126162996117,63.65782866142033,0.496361706194119,0,296
1,205,2300.906667163238,210.9229239175954,802.1359489489317,61.785874681190556,0.5153189085315554,0,295
1,206,2339.8981055117874,210.85247747956936,803.2477034542558,59.95816942034766,0.5941993266015154,0,294
1,207,2306.532236074339,203.5699555621842,800.9874616681909,60.75148924463658,0.6311293957149742,0,293
1,208,2267.6735068079247,209.2270286788616,795.4617356862698,61.46541985526369,0.5967233230000835,0,292
1,209,2310.625140111605,210.94330856673074,795.0107456312999,62.64816551739292,0.5426053769115111,0,291
1,210,2281.244062644411,207.70424128079807,790.7637883133984,61.36784568033967,0.5650467980922069,0,290
1,211,2337.0357740817294,210.46820182381848,794.2795942408583,59.72900360529354,0.6040425412479287,0,289
1,212,2329.3036158539094,212.18893193695814,807.3121223533251,60.85230092659851,0.5961421013337767,0,288
1,213,2338.3368057330845,207.61150380648965,803.1382068614989,60.496263672450894,0.5504619144979468,0,287
1,214,2313.3297380199247,206.4587988382787,800.5849960629496,59.43415254517217,0.5685096008620992,0,286
1,215,2321.329841526526,206.7551385836771,801.2860346894529,61.19559873240227,0.6006360648122849,0,285
1,216,2309.6904388281046,211.7790282179009,790.7349816195388,65.39321411272203,0.5344526320193423,0,284
1,217,2320.4298361212905,205.70602546167996,804.4609167243449,61.40143857086276,0.5454736433539638,0,283
1,218,2333.823782562415,208.0295465534917,803.9756556170834,59.610845134176316,0.5764649384426392,0,282
1,219,2352.430180997851,211.4103257796399,802.7776797040536,60.313203600555674,0.5813842470149686,0,281
1,220,2316.3133554576566,209.86911449705673,795.8562733859101,61.98919678338392,0.5235296653064856,0,280
1,221,2344.984552699846,206.20654422504685,802.7227175251792,62.494298701887395,0.5653903180479957,0,279
1,222,2319.174036036206,212.82697383986763,804.0615908662647,61.5199107864819,0.49377005048019507,0,278
1,223,2293.6875905994043,211.66218957524754,804.0893274535052,62.06878425264798,0.6097791668319631,0,277
1,224,2338.157166221716,207.73722941743213,801.8420757207449,59.44357334227674,0.5141081910493994,0,276
1,225,2279.487221342448,205.86593869529796,809.0023850042465,58.657494240246315,0.5628325209423584,0,275
1,226,2286.4991291812858,206.7185073032874,802.0880448885584,59.93641103216286,0.6324925634720413,0,274
1,227,2343.0415980712,201.77414200812967,797.8246142750428,61.075298025379006,0.6343151715219872,0,273
1,228,2303.2771501511434,208.46162300656005,795.4558548015386,58.687391063576854,0.6502785547003649,0,272
1,229,2275.88063817635,215.50728621756218,804.8653329237071,62.0065444552455,0.6067827535959397,0,271
1,230,2307.3083218941892,209.6976827814001,800.295092487876,61.81619475663109,0.5763249938757824,0,270
1,231,2293.355071992174,205.9097113435122,796.3182140503359,62.44293593987183,0.5471369895982633,0,269
1,232,2274.1199724325115,209.7119451898439,808.8121637397462,62.14620962573666,0.5478431419601326,0,268
1,233,2280.625801342307,208.11862488222496,800.4434565363148,59.53278542649972,0.6055611853333451,0,267
1,234,2349.294565670818,209.18827734467234,802.0419569617926,59.58074276871964,0.6478800553742368,0,266
1,235,2310.8591523180085,206.78453942671499,801.5580178950564,61.694526841840286,0.5849700906534634,0,265
1,236,2336.4851035676206,209.67334384993808,799.8198668723857,61.588373166460705,0.6029911752775161,0,264
1,237,2286.434517268932,211.96968837708863,799.7350558299916,60.573600006712226,0.6155781195750155,0,263
1,238,2327.3053401394004,206.41893415569922,805.2540840175268,60.14591261473608,0.668987972556151,0,262
1,239,2295.7981560288936,209.23986157741518,797.3294877422603,64.32062828567298,0.5161182730168624,0,261
1,240,2322.849290599267,206.3166979488641,799.4690377195584,61.66689159258814,0.6392385421025254,0,260
1,241,2344.8299669001894,203.91058531221853,802.5783320486206,63.17582524704565,0.4937437732831212,0,259
1,242,2318.6497055353057,208.51517780003695,803.3122849986972,59.828128803980654,0.5062283788105462,0,258
1,243,2274.099907150628,211.4505810526838,806.7598216092151,61.440612865464345,0.5513019027368133,0,257
1,244,2279.901117784894,210.21146557981257,795.735679512615,59.91963690482956,0.5486811162430822,0,256
1,245,2308.4113311402693,206.24430785067153,801.4068697817598,60.053857391210784,0.6130779734631794,0,255
1,246,2332.98329393397,208.8470572203828,803.5527076037039,64.1633687664092,0.5193791573781524,0,254
1,247,2287.692673628607,210.6064228946281,810.9722901143722,60.595836999062286,0.6643510123321562,0,253
1,248,2314.2907100300786,206.47876734618023,796.2861139836099,61.93070521930055,0.5322613668320834,0,252
1,249,2313.9875725095494,213.27182426844976,799.7056739624416,62.95759905393622,0.5172821457348978,0,251
1,250,2301.683853627873,204.29999711365275,801.6045597066651,62.15670211154524,0.5817686746015275,0,250
1,251,2336.903036853612,206.2738914704101,802.3662896952437,60.19538085654958,0.596093149492401,0,249
1,252,2322.4367565784573,210.26861707224967,795.8866042356203,59.65196568929051,0.5427949348116587,0,248
1,253,2307.584420696877,208.78298840491678,804.7800215360818,59.71443679296152,0.4979583553361306,0,247
1,254,2355.4768989183444,205.1270701303402,805.4211945417761,61.03348515784338,0.5905746022615372,0,246
1,255,2312.331025537491,207.36690354645611,803.5594373414157,60.328704032584426,0.6363244575830577,0,245
1,256,2323.7308557793317,210.32021153214197,798.7039606265154,60.632052736336874,0.518613679789115,0,244
1,257,2305.3017145196973,205.4117014432286,807.804918504742,61.06238856536138,0.5865341819732397,0,243
1,258,2307.8591051072085,209.1141659584517,813.5639641060868,60.53637441538163,0.5454886684857185,0,242
1,259,2322.9558983123175,200.94427329149002,801.5593598613531,60.429015487031016,0.5283936569194135,0,241
1,260,2322.517189060439,208.68339444763487,792.2275313893273,60.01679056018171,0.43359575996158195,0,240
1,261,2318.2274219368787,209.37132744761797,797.2731664576299,61.79675390949506,0.5138843891651421,0,239
1,262,2293.031695135509,209.77300058544517,797.7962421519836,60.8925994076667,0.5498268688499011,0,238
1,263,2304.143412528225,207.41975654443252,797.7057921407074,61.44025941351055,0.5466128958835207,0,237
1,264,2312.6757699301206,206.33523414817427,793.5680827948761,62.35523771585912,0.6029856694759886,0,236
1,265,2358.1356770301622,205.38951067230272,800.1947734901382,60.79382362068666,0.6274777921353247,0,235
1,266,2302.2198777715566,205.00830362976993,807.2786224691033,60.511609798078524,0.6219414957075203,0,234
1,267,2327.606003670053,208.4317577705906,800.3680074016246,60.39923763247566,0.5772496637827187,0,233
1,268,2329.6240401776213,206.13210864911875,801.7838040778439,59.30863769967216,0.5283040085691085,0,232
1,269,2311.7432557110965,202.640955167416,811.5423690098786,59.19699490960502,0.5760048945883905,0,231
1,270,2335.726390090546,205.932713176046,789.7260909790748,60.31916620178336,0.5342683012174122,0,230
1,271,2266.834565482369,209.3760988700141,802.2750452379631,62.7000745237779,0.5219682019451989,0,229
1,272,2280.3793059252685,207.30125994315773,800.7978626317529,62.36860924645011,0.6485377204714762,0,228
1,273,2336.6516183323556,209.3510601929755,805.2370721943191,60.025844689816594,0.5864290798449805,0,227
1,274,2288.5362328684528,208.70948538295812,801.6828094137884,63.56977775049782,0.5665601771467059,0,226
1,275,2314.1628924072743,209.23231343943363,798.9654743473561,59.7828457421529,0.6429498864635708,0,225
1,276,2292.7436867950028,204.53767497723567,804.6409028232757,62.723307105006384,0.5554388373411863,0,224
1,277,2303.640965901211,209.36905977061787,797.7003125430824,59.81401606105241,0.6219889496205365,0,223
1,278,2324.504657669881,212.4549058512518,794.9766308649708,60.232891111604445,0.5920682983346909,0,222
1,279,2293.8496186587213,210.44649150376145,807.36271136293,60.11154788362935,0.5799389172325699,0,221
1,280,2341.474409455831,213.9192439173545,804.9685821821004,61.87672860176078,0.5353224934869726,0,220
